Order_ID,Order_Date,Region,Category,Product,Salesperson,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
1123,2024-05-29,North,Clothing,Jeans,Sara,6,614,15,3131.4,1713.66,1417.74
1124,2024-04-26,East,Beauty,Face Wash,John,1,741,10,666.9,515.31,151.59
1125,2024-02-25,South,Electronics,Headphones,Amit,3,63,10,170.1,89.86,80.24
1126,2024-05-11,West,Furniture,Sofa,John,9,217,0,1953.0,1284.95,668.05
1127,2024-09-03,North,Clothing,Jacket,Amit,2,482,0,964.0,622.77,341.23
1128,2023-06-04,North,Sports,Bat,Priya,6,795,0,4770.0,3616.64,1153.36
1129,2023-12-04,South,Sports,Tennis Racket,Priya,9,228,15,1744.2,912.58,831.62
1130,2024-10-27,West,Furniture,Chair,Sara,4,975,0,3900.0,2325.92,1574.08
1131,2023-09-16,West,Sports,Football,Sara,8,265,0,2120.0,1196.01,923.99
1132,2023-10-27,West,Furniture,Chair,Amit,2,559,10,1006.2,619.19,387.01
1133,2023-07-15,North,Electronics,Tablet,Amit,10,707,20,5656.0,3232.18,2423.82
1134,2023-03-02,East,Beauty,Face Wash,Amit,1,587,0,587.0,394.72,192.28
1135,2024-02-12,West,Sports,Bat,Priya,3,310,10,837.0,661.9,175.1
1136,2024-09-11,West,Clothing,Jacket,John,1,324,15,275.4,185.72,89.68
1137,2024-04-18,West,Electronics,Laptop,Priya,9,504,0,4536.0,2786.2,1749.8
1138,2023-08-17,North,Electronics,Headphones,John,3,368,5,1048.8,616.41,432.39
1139,2024-02-05,South,Sports,Bat,Sara,7,308,5,2048.2,1099.65,948.55
1140,2024-05-14,East,Beauty,Perfume,Meena,4,572,15,1944.8,1355.09,589.71
1141,2023-05-04,West,Furniture,Chair,Sara,2,821,0,1642.0,874.08,767.92
1142,2024-06-19,East,Beauty,Moisturizer,Meena,2,502,5,953.8,693.8,260.0
1143,2024-02-17,South,Clothing,Shirt,Meena,10,46,15,391.0,292.64,98.36
1144,2024-07-23,East,Furniture,Chair,John,8,885,10,6372.0,4530.94,1841.06
1145,2023-08-02,West,Sports,Bat,Priya,10,889,0,8890.0,6584.5,2305.5
1146,2024-12-25,East,Furniture,Sofa,Meena,9,986,15,7542.9,4568.61,2974.29
1147,2024-04-09,West,Electronics,Tablet,John,3,306,5,872.1,573.59,298.51
1148,2024-04-24,South,Beauty,Face Wash,John,2,379,0,758.0,531.35,226.65
1149,2024-01-22,North,Electronics,Laptop,John,1,739,20,591.2,356.56,234.64
1150,2023-08-21,North,Furniture,Chair,Meena,1,964,15,819.4,638.63,180.77
1151,2023-02-13,South,Electronics,Headphones,David,1,340,20,272.0,157.72,114.28
1152,2024-06-20,South,Sports,Tennis Racket,Priya,10,911,20,7288.0,5039.67,2248.33
1153,2024-02-09,West,Furniture,Bed,David,7,942,10,5934.6,3636.26,2298.34
1154,2024-07-04,West,Sports,Bat,Sara,9,783,10,6342.3,4778.19,1564.11
1155,2023-03-25,North,Beauty,Moisturizer,Priya,9,71,10,575.1,288.79,286.31
1156,2023-09-14,West,Furniture,Table,Priya,4,132,10,475.2,340.93,134.27
1157,2023-12-21,West,Beauty,Moisturizer,Meena,3,431,20,1034.4,675.13,359.27
1158,2023-04-18,West,Furniture,Bed,Amit,10,643,15,5465.5,3260.36,2205.14
1159,2023-06-29,East,Furniture,Chair,Priya,1,984,0,984.0,633.27,350.73
1160,2023-01-15,South,Furniture,Sofa,John,5,827,5,3928.25,2128.35,1799.9
1161,2023-07-21,West,Sports,Gym Gloves,John,4,175,10,630.0,492.49,137.51
1162,2023-03-28,West,Electronics,Laptop,Amit,7,753,15,4480.35,2571.72,1908.63
1163,2023-08-14,East,Beauty,Moisturizer,Sara,3,652,20,1564.8,1021.67,543.13
1164,2024-12-25,West,Clothing,Shoes,John,5,342,5,1624.5,1168.56,455.94
1165,2024-10-19,East,Furniture,Table,Sara,1,13,20,10.4,7.14,3.26
1166,2023-07-17,South,Furniture,Bed,John,1,343,15,291.55,204.32,87.23
1167,2023-09-30,South,Clothing,Shoes,Sara,3,373,0,1119.0,848.42,270.58
1168,2023-03-08,North,Electronics,Headphones,John,3,565,0,1695.0,1076.81,618.19
1169,2024-02-06,East,Electronics,Laptop,Amit,8,482,5,3663.2,1952.08,1711.12
1170,2024-04-20,North,Electronics,Tablet,Meena,8,473,10,3405.6,2320.74,1084.86
1171,2023-05-18,South,Sports,Gym Gloves,Meena,3,449,10,1212.3,706.77,505.53
1172,2023-10-25,South,Clothing,Shirt,Amit,10,688,10,6192.0,3870.31,2321.69
1173,2024-04-07,East,Sports,Tennis Racket,John,1,588,15,499.8,308.92,190.88
1174,2024-07-25,East,Sports,Tennis Racket,Meena,3,285,5,812.25,614.92,197.33
1175,2024-08-06,East,Sports,Football,Priya,5,415,10,1867.5,1049.75,817.75
1176,2024-04-12,East,Clothing,Jeans,David,3,988,15,2519.4,1745.07,774.33
1177,2023-03-09,West,Electronics,Headphones,Meena,10,452,20,3616.0,1831.75,1784.25
1178,2023-09-24,South,Electronics,Mobile,John,8,370,20,2368.0,1486.73,881.27
1179,2024-04-14,East,Clothing,Shoes,Priya,10,748,10,6732.0,4596.05,2135.95
1180,2024-07-29,West,Electronics,Mobile,Priya,1,438,0,438.0,255.61,182.39
1181,2023-03-16,North,Furniture,Sofa,Sara,9,880,10,7128.0,3992.12,3135.88
1182,2023-03-26,North,Clothing,Jacket,Meena,9,983,5,8404.65,6544.16,1860.49
1183,2023-12-15,North,Beauty,Moisturizer,Sara,5,635,20,2540.0,1596.89,943.11
1184,2024-04-23,West,Furniture,Sofa,David,9,159,0,1431.0,1065.19,365.81
1185,2023-12-16,North,Furniture,Bed,John,9,665,5,5685.75,3073.9,2611.85
1186,2023-10-18,East,Electronics,Mobile,Meena,4,142,15,482.8,269.55,213.25
1187,2023-08-27,East,Beauty,Face Wash,Sara,6,252,15,1285.2,902.62,382.58
1188,2024-02-09,East,Beauty,Perfume,John,6,726,0,4356.0,3171.07,1184.93
1189,2024-10-14,East,Beauty,Perfume,Amit,10,808,0,8080.0,6230.01,1849.99
1190,2024-05-21,West,Electronics,Mobile,Priya,1,637,10,573.3,387.89,185.41
1191,2023-06-07,West,Clothing,Shoes,Priya,10,403,10,3627.0,2428.0,1199.0
1192,2024-07-21,South,Clothing,Jacket,John,5,848,15,3604.0,2864.08,739.92
1193,2023-08-06,West,Furniture,Bed,Amit,10,254,5,2413.0,1910.22,502.78
1194,2024-09-30,West,Beauty,Face Wash,Amit,4,367,20,1174.4,789.4,385.0
1195,2023-10-30,West,Sports,Football,Meena,5,358,15,1521.5,905.49,616.01
1196,2024-11-24,East,Sports,Gym Gloves,David,4,543,10,1954.8,1388.15,566.65
1197,2024-08-12,North,Beauty,Perfume,Meena,2,261,5,495.9,282.64,213.26
1198,2024-08-15,North,Beauty,Lipstick,Sara,1,542,20,433.6,317.3,116.3
1199,2023-06-17,West,Clothing,Shoes,Amit,2,38,0,76.0,50.71,25.29
1200,2024-04-14,West,Sports,Tennis Racket,David,8,580,15,3944.0,2524.93,1419.07
1201,2024-09-25,East,Electronics,Laptop,Amit,4,358,20,1145.6,864.08,281.52
1202,2023-06-04,South,Sports,Bat,John,6,655,5,3733.5,2654.83,1078.67
1203,2024-04-05,North,Furniture,Chair,John,1,497,5,472.15,372.21,99.94
1204,2023-09-26,North,Furniture,Chair,Meena,4,358,20,1145.6,877.0,268.6
1205,2024-05-12,East,Sports,Bat,Sara,6,944,10,5097.6,3270.33,1827.27
1206,2023-09-23,West,Sports,Gym Gloves,Meena,3,49,10,132.3,96.3,36.0
1207,2023-10-08,South,Sports,Gym Gloves,David,9,595,0,5355.0,3628.72,1726.28
1208,2023-11-28,North,Sports,Football,David,10,938,15,7973.0,4263.97,3709.03
1209,2023-04-08,West,Sports,Bat,David,10,17,15,144.5,114.7,29.8
1210,2024-03-13,North,Electronics,Tablet,John,7,656,5,4362.4,3250.04,1112.36
1211,2024-09-15,North,Furniture,Bed,Amit,1,794,20,635.2,475.89,159.31
1212,2024-09-28,West,Beauty,Perfume,Sara,4,891,10,3207.6,1850.25,1357.35
1213,2023-07-23,South,Sports,Football,Meena,3,633,0,1899.0,1250.2,648.8
1214,2024-02-09,West,Beauty,Face Wash,John,8,321,5,2439.6,1551.38,888.22
1215,2023-12-11,West,Sports,Gym Gloves,John,9,367,20,2642.4,1753.25,889.15
1216,2023-09-03,South,Beauty,Moisturizer,Priya,3,730,0,2190.0,1231.41,958.59
1217,2024-05-31,East,Furniture,Sofa,Priya,4,728,20,2329.6,1833.51,496.09
1218,2023-10-27,West,Furniture,Bed,Sara,2,744,20,1190.4,929.41,260.99
1219,2024-04-25,West,Clothing,Shoes,Amit,10,500,5,4750.0,2388.46,2361.54
1220,2023-01-06,South,Furniture,Sofa,John,2,351,0,702.0,425.14,276.86
1221,2024-02-10,South,Furniture,Table,Priya,2,401,10,721.8,418.51,303.29
1222,2023-12-04,West,Furniture,Sofa,Priya,10,690,15,5865.0,3174.34,2690.66
1223,2024-05-03,South,Sports,Tennis Racket,Sara,5,508,20,2032.0,1037.79,994.21
1224,2024-08-19,East,Electronics,Mobile,Amit,3,449,5,1279.65,1006.95,272.7
1225,2023-01-20,North,Furniture,Table,John,1,80,15,68.0,47.38,20.62
1226,2024-11-17,East,Beauty,Face Wash,John,1,35,5,33.25,19.15,14.1
1227,2023-07-10,North,Clothing,Jeans,John,10,662,20,5296.0,2790.92,2505.08
1228,2024-12-17,North,Clothing,Jacket,Meena,6,601,0,3606.0,1857.26,1748.74
1229,2023-12-04,East,Furniture,Chair,Priya,9,271,10,2195.1,1647.75,547.35
1230,2024-03-27,South,Beauty,Perfume,David,9,444,0,3996.0,2089.35,1906.65
1231,2024-12-28,North,Electronics,Laptop,Meena,8,186,10,1339.2,1022.99,316.21
1232,2023-02-06,South,Electronics,Headphones,Meena,6,481,20,2308.8,1748.33,560.47
1233,2024-12-20,East,Electronics,Laptop,Sara,10,182,10,1638.0,924.17,713.83
1234,2024-09-27,North,Sports,Bat,David,1,241,5,228.95,145.91,83.04
1235,2024-06-17,East,Electronics,Tablet,Priya,7,299,5,1988.35,1536.87,451.48
1236,2024-06-22,South,Furniture,Bed,Meena,3,307,10,828.9,570.45,258.45
1237,2023-06-13,East,Beauty,Face Wash,Amit,4,621,15,2111.4,1527.13,584.27
1238,2024-07-13,South,Sports,Tennis Racket,Sara,4,594,5,2257.2,1472.03,785.17
1239,2023-12-07,East,Sports,Tennis Racket,Sara,5,683,20,2732.0,1933.28,798.72
1240,2023-11-28,South,Electronics,Headphones,Amit,3,626,15,1596.3,1105.28,491.02
1241,2024-03-07,North,Beauty,Lipstick,Priya,1,736,5,699.2,475.57,223.63
1242,2023-04-09,West,Electronics,Headphones,John,1,941,20,752.8,442.39,310.41
1243,2023-06-08,East,Beauty,Lipstick,Priya,5,874,15,3714.5,2970.64,743.86
1244,2024-11-10,West,Electronics,Headphones,Amit,7,401,15,2385.95,1330.68,1055.27
1245,2023-10-27,South,Clothing,Jacket,Priya,6,629,0,3774.0,2248.82,1525.18
1246,2023-07-07,South,Sports,Gym Gloves,Amit,2,943,20,1508.8,778.0,730.8
1247,2024-11-10,East,Electronics,Mobile,Priya,9,688,10,5572.8,2916.83,2655.97
1248,2023-10-09,South,Beauty,Face Wash,Sara,6,212,0,1272.0,831.12,440.88
1249,2023-10-18,East,Electronics,Laptop,Priya,4,926,5,3518.8,2122.56,1396.24
1250,2024-10-05,North,Furniture,Table,Sara,4,944,15,3209.6,2124.96,1084.64
1251,2024-12-30,South,Sports,Gym Gloves,John,10,257,5,2441.5,1232.8,1208.7
1252,2023-08-27,West,Electronics,Tablet,Sara,2,451,10,811.8,418.27,393.53
1253,2023-01-03,North,Sports,Bat,Amit,5,528,20,2112.0,1547.69,564.31
1254,2024-02-16,South,Sports,Bat,Sara,7,148,5,984.2,680.43,303.77
1255,2024-10-08,West,Furniture,Bed,Priya,1,525,20,420.0,291.27,128.73
1256,2023-01-29,East,Furniture,Sofa,David,9,953,0,8577.0,6764.76,1812.24
1257,2023-10-30,East,Electronics,Mobile,John,3,945,20,2268.0,1503.69,764.31
1258,2024-04-13,South,Sports,Tennis Racket,John,4,301,0,1204.0,833.86,370.14
1259,2023-04-26,North,Electronics,Tablet,David,9,870,15,6655.5,4142.32,2513.18
1260,2024-10-05,East,Sports,Gym Gloves,Sara,1,91,20,72.8,45.05,27.75
1261,2023-05-24,West,Beauty,Face Wash,Amit,6,715,20,3432.0,1942.4,1489.6
1262,2023-11-07,South,Electronics,Mobile,David,10,950,0,9500.0,5668.04,3831.96
1263,2023-04-09,West,Beauty,Moisturizer,Amit,8,844,5,6414.4,4074.21,2340.19
1264,2024-04-25,North,Sports,Gym Gloves,David,9,321,5,2744.55,1703.14,1041.41
1265,2023-07-12,South,Furniture,Bed,Priya,10,149,20,1192.0,742.78,449.22
1266,2023-12-20,North,Sports,Football,Amit,6,941,20,4516.8,3586.96,929.84
1267,2023-11-13,West,Sports,Football,David,1,858,5,815.1,523.73,291.37
1268,2023-05-28,East,Furniture,Bed,Amit,8,947,15,6439.6,5082.5,1357.1
1269,2023-12-23,North,Electronics,Tablet,Sara,5,801,20,3204.0,2056.54,1147.46
1270,2023-01-18,South,Beauty,Lipstick,David,5,217,5,1030.75,594.24,436.51
1271,2024-01-31,South,Clothing,Shoes,Meena,2,801,10,1441.8,1122.46,319.34
1272,2024-02-10,South,Electronics,Tablet,John,1,544,10,489.6,381.7,107.9
1273,2024-08-20,North,Furniture,Table,David,2,75,15,127.5,81.04,46.46
1274,2023-12-06,West,Electronics,Tablet,Amit,7,682,10,4296.6,3203.53,1093.07
1275,2024-04-22,West,Sports,Gym Gloves,Sara,8,418,20,2675.2,1378.2,1297.0
1276,2024-07-02,East,Electronics,Tablet,David,3,337,10,909.9,588.27,321.63
1277,2023-12-28,South,Furniture,Bed,Meena,1,996,15,846.6,616.2,230.4
1278,2024-09-22,South,Electronics,Laptop,Priya,3,755,0,2265.0,1628.64,636.36
1279,2024-02-22,West,Electronics,Headphones,Amit,2,967,15,1643.9,833.59,810.31
1280,2023-01-29,North,Clothing,Shirt,Priya,1,164,15,139.4,99.18,40.22
1281,2023-12-30,South,Clothing,Jeans,Priya,1,886,5,841.7,621.15,220.55
1282,2023-06-19,East,Electronics,Tablet,John,7,441,10,2778.3,2140.11,638.19
1283,2024-11-19,South,Clothing,Jeans,David,5,511,10,2299.5,1667.08,632.42
1284,2024-04-28,North,Sports,Gym Gloves,David,3,81,15,206.55,146.26,60.29
1285,2023-10-29,West,Electronics,Tablet,David,8,82,20,524.8,373.03,151.77
1286,2023-07-21,East,Furniture,Sofa,Meena,9,592,10,4795.2,2759.72,2035.48
1287,2024-08-31,South,Furniture,Bed,John,9,826,15,6318.9,3831.54,2487.36
1288,2024-01-02,North,Clothing,Shoes,John,6,347,10,1873.8,1248.99,624.81
1289,2023-09-09,East,Electronics,Headphones,John,9,543,15,4153.95,2620.07,1533.88
1290,2024-08-12,South,Electronics,Laptop,Amit,1,997,10,897.3,601.54,295.76
1291,2024-06-26,South,Furniture,Chair,Priya,6,176,0,1056.0,759.9,296.1
1292,2024-08-29,East,Electronics,Laptop,Priya,5,114,5,541.5,282.54,258.96
1293,2023-07-18,North,Beauty,Face Wash,David,1,277,10,249.3,161.0,88.3
1294,2024-04-27,North,Beauty,Lipstick,Sara,4,651,5,2473.8,1488.01,985.79
1295,2024-09-16,West,Beauty,Perfume,John,7,84,10,529.2,357.28,171.92
1296,2023-06-23,South,Electronics,Laptop,John,1,853,10,767.7,535.97,231.73
1297,2023-06-24,West,Electronics,Laptop,David,6,325,10,1755.0,1045.24,709.76
1298,2023-09-12,North,Furniture,Sofa,John,5,825,15,3506.25,2165.06,1341.19
1299,2023-05-04,West,Furniture,Sofa,Amit,9,889,5,7600.95,4670.64,2930.31
1300,2024-02-05,North,Beauty,Lipstick,Priya,6,577,10,3115.8,1943.17,1172.63
1301,2023-05-20,East,Electronics,Headphones,John,10,346,20,2768.0,1995.37,772.63
1302,2023-10-28,North,Electronics,Headphones,David,3,728,20,1747.2,969.69,777.51
1303,2024-01-22,South,Clothing,Jeans,David,6,592,15,3019.2,2020.55,998.65
1304,2023-01-04,East,Furniture,Bed,Meena,8,166,15,1128.8,825.84,302.96
1305,2023-10-12,South,Clothing,Jeans,Priya,3,500,5,1425.0,797.66,627.34
1306,2023-06-16,North,Electronics,Laptop,Sara,2,17,10,30.6,21.96,8.64
1307,2024-06-27,East,Clothing,Jacket,Amit,8,560,5,4256.0,3168.78,1087.22
1308,2024-11-27,South,Furniture,Table,Meena,9,414,15,3167.1,2445.63,721.47
1309,2023-04-13,South,Sports,Gym Gloves,Priya,10,312,0,3120.0,1805.97,1314.03
1310,2024-02-16,West,Electronics,Laptop,David,8,78,5,592.8,474.12,118.68
1311,2024-12-12,North,Clothing,Shoes,John,1,354,15,300.9,223.96,76.94
1312,2023-05-02,West,Furniture,Chair,Meena,3,615,20,1476.0,1114.13,361.87
1313,2023-10-23,West,Electronics,Laptop,Meena,4,802,0,3208.0,1802.83,1405.17
1314,2024-12-06,West,Beauty,Moisturizer,Amit,8,590,5,4484.0,3289.3,1194.7
1315,2023-11-15,East,Clothing,Shirt,John,6,345,5,1966.5,1139.52,826.98
1316,2023-10-01,North,Electronics,Laptop,Amit,9,417,20,3002.4,2276.17,726.23
1317,2023-05-29,West,Electronics,Mobile,John,8,572,10,4118.4,2932.08,1186.32
1318,2023-06-06,South,Electronics,Laptop,Amit,4,810,15,2754.0,1740.89,1013.11
1319,2023-02-25,North,Clothing,Jeans,Meena,4,234,15,795.6,584.31,211.29
1320,2023-09-25,North,Beauty,Face Wash,Meena,4,256,15,870.4,637.69,232.71
1321,2024-12-14,South,Sports,Gym Gloves,Amit,3,148,0,444.0,295.75,148.25
1322,2024-11-21,North,Electronics,Headphones,Sara,1,583,10,524.7,404.98,119.72
1323,2023-04-16,East,Clothing,Shirt,David,6,375,5,2137.5,1401.92,735.58
1324,2024-03-12,South,Beauty,Lipstick,Amit,7,231,10,1455.3,941.25,514.05
1325,2024-12-13,East,Sports,Football,Priya,6,191,10,1031.4,778.93,252.47
1326,2023-06-12,East,Beauty,Moisturizer,David,2,987,10,1776.6,1245.99,530.61
1327,2024-09-15,North,Beauty,Moisturizer,Amit,4,577,20,1846.4,1387.98,458.42
1328,2023-05-09,East,Furniture,Table,Sara,2,817,0,1634.0,873.62,760.38
1329,2024-04-07,East,Clothing,Shirt,John,2,539,20,862.4,665.97,196.43
1330,2023-10-21,South,Furniture,Table,Priya,4,410,10,1476.0,775.18,700.82
1331,2023-10-03,West,Furniture,Chair,David,7,795,20,4452.0,2712.26,1739.74
1332,2023-04-13,South,Beauty,Perfume,Meena,7,682,10,4296.6,2380.36,1916.24
1333,2023-11-01,South,Clothing,Jacket,Sara,9,370,0,3330.0,1968.68,1361.32
1334,2024-03-18,South,Beauty,Lipstick,Priya,9,423,20,3045.6,2406.79,638.81
1335,2024-08-15,North,Electronics,Laptop,Priya,9,380,5,3249.0,1780.48,1468.52
1336,2024-04-11,South,Electronics,Tablet,Sara,1,514,0,514.0,335.35,178.65
1337,2023-06-28,South,Furniture,Bed,David,10,49,0,490.0,252.54,237.46
1338,2024-09-26,North,Furniture,Chair,Meena,8,985,15,6698.0,3711.36,2986.64
1339,2023-03-26,West,Sports,Tennis Racket,John,10,954,10,8586.0,6601.25,1984.75
1340,2023-08-01,East,Sports,Football,David,8,490,0,3920.0,2038.11,1881.89
1341,2023-12-30,West,Sports,Gym Gloves,Amit,2,858,5,1630.2,1182.62,447.58
1342,2023-09-27,North,Electronics,Tablet,John,4,100,10,360.0,224.83,135.17
1343,2023-07-24,North,Electronics,Headphones,Amit,1,153,0,153.0,82.55,70.45
1344,2023-04-07,South,Electronics,Laptop,Amit,3,81,15,206.55,139.29,67.26
1345,2024-11-07,South,Sports,Bat,Meena,4,521,20,1667.2,1144.78,522.42
1346,2024-06-01,South,Electronics,Headphones,John,5,809,5,3842.75,2005.23,1837.52
1347,2023-03-31,West,Clothing,Jeans,Priya,7,565,20,3164.0,2391.65,772.35
1348,2023-04-11,South,Beauty,Moisturizer,Sara,6,860,0,5160.0,2880.01,2279.99
1349,2024-02-05,South,Electronics,Tablet,David,1,220,15,187.0,119.03,67.97
1350,2023-11-11,East,Sports,Bat,Meena,6,104,15,530.4,282.66,247.74
1351,2023-07-03,East,Beauty,Lipstick,David,8,514,5,3906.4,2434.31,1472.09
1352,2023-09-05,West,Electronics,Headphones,Sara,3,675,5,1923.75,1422.09,501.66
1353,2024-12-08,South,Sports,Bat,Meena,1,877,20,701.6,402.59,299.01
1354,2024-02-19,North,Electronics,Headphones,Sara,2,841,10,1513.8,772.65,741.15
1355,2023-05-11,North,Beauty,Perfume,John,7,306,10,1927.8,1217.76,710.04
1356,2023-09-07,North,Electronics,Mobile,John,1,277,5,263.15,183.39,79.76
1357,2023-10-17,North,Sports,Tennis Racket,John,2,484,0,968.0,680.92,287.08
1358,2024-12-03,West,Clothing,Shirt,Amit,8,839,15,5705.2,3888.88,1816.32
1359,2024-12-25,North,Clothing,Jeans,Sara,8,397,15,2699.6,1928.56,771.04
1360,2023-09-26,North,Sports,Tennis Racket,Meena,5,797,10,3586.5,2673.01,913.49
1361,2023-11-13,North,Electronics,Laptop,Meena,6,573,10,3094.2,2191.4,902.8
1362,2023-09-11,North,Furniture,Bed,David,4,684,20,2188.8,1167.66,1021.14
1363,2024-12-17,South,Sports,Gym Gloves,Sara,8,570,15,3876.0,2712.26,1163.74
1364,2024-09-06,West,Clothing,Jeans,Priya,9,324,20,2332.8,1832.93,499.87
1365,2023-08-25,North,Furniture,Chair,Sara,8,941,0,7528.0,5602.47,1925.53
1366,2023-05-19,East,Sports,Bat,Meena,3,503,15,1282.65,1009.28,273.37
1367,2024-12-02,West,Electronics,Laptop,Amit,5,889,20,3556.0,2363.36,1192.64
1368,2024-02-06,South,Sports,Gym Gloves,David,2,304,20,486.4,243.97,242.43
1369,2023-10-11,West,Beauty,Face Wash,Meena,10,710,5,6745.0,4017.62,2727.38
1370,2023-09-13,West,Sports,Tennis Racket,David,10,672,5,6384.0,4406.81,1977.19
1371,2024-05-31,East,Furniture,Sofa,David,3,561,20,1346.4,961.69,384.71
1372,2023-05-15,South,Clothing,Jeans,Meena,2,950,20,1520.0,820.2,699.8
1373,2023-04-27,East,Electronics,Laptop,David,8,489,5,3716.4,2072.97,1643.43
1374,2023-12-16,South,Furniture,Table,Amit,4,587,5,2230.6,1491.56,739.04
1375,2024-06-16,South,Electronics,Tablet,Sara,8,831,5,6315.6,4675.34,1640.26
1376,2024-11-01,West,Electronics,Mobile,David,6,493,20,2366.4,1208.92,1157.48
1377,2024-05-30,West,Sports,Tennis Racket,Priya,2,897,5,1704.3,1051.73,652.57
1378,2024-08-09,South,Clothing,Shirt,David,3,529,15,1348.95,810.73,538.22
1379,2024-09-17,West,Sports,Gym Gloves,Meena,2,941,20,1505.6,856.16,649.44
1380,2024-07-22,North,Sports,Football,Amit,2,561,0,1122.0,599.61,522.39
1381,2024-03-08,West,Beauty,Lipstick,David,5,562,5,2669.5,1776.05,893.45
1382,2024-11-18,North,Clothing,Jeans,David,1,850,20,680.0,443.69,236.31
1383,2023-12-29,North,Sports,Football,David,8,334,15,2271.2,1742.06,529.14
1384,2023-09-20,North,Beauty,Face Wash,Meena,8,24,5,182.4,101.61,80.79
1385,2023-06-19,West,Sports,Bat,Sara,7,502,15,2986.9,1983.05,1003.85
1386,2024-12-16,South,Beauty,Lipstick,Priya,7,69,15,410.55,293.52,117.03
1387,2024-09-27,East,Electronics,Tablet,David,3,630,20,1512.0,985.32,526.68
1388,2024-11-25,West,Electronics,Laptop,John,10,717,20,5736.0,4200.25,1535.75
1389,2024-09-27,East,Furniture,Chair,Priya,4,246,0,984.0,518.97,465.03
1390,2024-01-02,West,Beauty,Face Wash,Meena,7,392,10,2469.6,1647.71,821.89
1391,2024-11-14,East,Electronics,Tablet,David,9,273,10,2211.3,1312.44,898.86
1392,2023-08-08,North,Electronics,Tablet,Priya,6,611,5,3482.7,2343.45,1139.25
1393,2024-11-02,East,Beauty,Perfume,David,4,719,0,2876.0,1940.23,935.77
1394,2023-07-18,South,Sports,Bat,Priya,9,529,20,3808.8,2778.46,1030.34
1395,2023-02-15,North,Sports,Bat,David,5,956,10,4302.0,3122.35,1179.65
1396,2023-10-21,East,Beauty,Face Wash,Amit,6,324,15,1652.4,1080.34,572.06
1397,2023-12-04,West,Furniture,Table,David,2,291,5,552.9,388.58,164.32
1398,2024-03-26,West,Beauty,Perfume,Amit,3,77,10,207.9,153.99,53.91
1399,2023-06-19,East,Furniture,Sofa,John,2,124,0,248.0,196.74,51.26
1400,2023-08-21,West,Clothing,Jeans,Sara,10,915,10,8235.0,5014.1,3220.9
1401,2023-06-17,North,Clothing,Shirt,Sara,6,985,5,5614.5,3069.24,2545.26
1402,2024-05-08,South,Clothing,Jacket,Amit,5,311,10,1399.5,802.07,597.43
1403,2024-05-12,South,Clothing,Jeans,Meena,5,651,20,2604.0,1882.67,721.33
1404,2023-05-31,North,Furniture,Bed,John,7,523,15,3111.85,2011.55,1100.3
1405,2023-04-17,South,Furniture,Sofa,Amit,2,379,0,758.0,390.01,367.99
1406,2024-10-10,West,Sports,Bat,Meena,8,517,15,3515.6,2666.98,848.62
1407,2023-11-27,North,Beauty,Perfume,Amit,1,286,15,243.1,123.52,119.58
1408,2024-09-20,North,Beauty,Lipstick,Meena,6,40,20,192.0,145.67,46.33
1409,2023-01-24,West,Sports,Bat,John,8,540,10,3888.0,2083.88,1804.12
1410,2023-10-04,South,Sports,Gym Gloves,John,9,863,20,6213.6,4714.87,1498.73
1411,2024-05-07,North,Beauty,Perfume,Sara,5,916,15,3893.0,2835.93,1057.07
1412,2023-04-28,North,Electronics,Tablet,Amit,8,106,20,678.4,446.67,231.73
1413,2023-07-14,West,Clothing,Jacket,Sara,2,274,15,465.8,268.21,197.59
1414,2024-09-21,North,Electronics,Laptop,Sara,6,967,15,4931.7,3635.31,1296.39
1415,2024-05-13,West,Clothing,Jeans,Amit,8,333,5,2530.8,1794.04,736.76
1416,2023-09-15,West,Clothing,Shirt,Meena,6,580,0,3480.0,2454.05,1025.95
1417,2024-10-13,North,Sports,Bat,Sara,5,465,15,1976.25,1578.55,397.7
1418,2023-04-04,West,Clothing,Shirt,Sara,4,120,0,480.0,283.0,197.0
1419,2024-12-27,West,Furniture,Chair,Priya,8,52,20,332.8,196.51,136.29
1420,2023-08-25,North,Electronics,Headphones,Meena,5,594,20,2376.0,1840.97,535.03
1421,2024-09-09,South,Sports,Tennis Racket,David,5,755,0,3775.0,1966.17,1808.83
1422,2024-11-21,North,Electronics,Laptop,Sara,4,642,10,2311.2,1178.89,1132.31
